zone_id,colonia,origin_period,horizon_months,target_period,forecast_value,reference_value,forecast_change_abs,forecast_change_pct,direction,model_used,validation_status,forecast_role,direction_threshold_version,target_unit,interval_lower_80,interval_upper_80,interval_width,calibration_method,target_coverage,validation_coverage,n_validation_predictions,n_calibration_points,n_calibration_cuts,max_calibration_available_at,calibration_cutoff,artifact_role,lower_clipped,uncertainty_status,issue_time,forecast_model,forecast_explanation,context_signal_1_feature,context_signal_2_feature,context_signal_3_feature,context_signal_1,context_signal_1_value,context_signal_1_direction,context_signal_2,context_signal_2_value,context_signal_2_direction,context_signal_3,context_signal_3_value,context_signal_3_direction,spatial_context_available,context_coverage,limitations,explanation_version
col_0d7a0b5c2d6b5f31bd586ed063d99183,San Alvaro,2025-12,6,2026-06,3476.0,3476.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,2130.0,4822.0,2692.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,,0,442,7,2025-11-01,2025-12-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2026-01-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -3.98% (contexto no causal),-0.0397790055248618,NEGATIVE,tendencia trimestral: -251.00 endpoints/mes (contexto no causal),-251.0,NEGATIVE,crecimiento vecinal reciente: -8.70% (contexto no causal),-0.0869553759948363,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_0d7a0b5c2d6b5f31bd586ed063d99183,San Alvaro,2025-07,12,2026-07,3933.0,3933.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,1568.0,6298.0,4730.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,,0,100,2,2025-06-01,2025-07-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2025-08-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 6.50% (contexto no causal),0.0649878147847278,POSITIVE,tendencia trimestral: -78.50 endpoints/mes (contexto no causal),-78.5,NEGATIVE,crecimiento vecinal reciente: 16.17% (contexto no causal),0.161657676170905,POSITIVE,True,0.3333333333333333,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_0f6878a834535080af77fae943ae9b95,Tabacalera,2024-09,6,2025-03,66133.0,66133.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,,,,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,,0,0,0,,2024-09-01T00:00:00,RETROSPECTIVE_REPLAY,False,INSUFFICIENT_CALIBRATION_HISTORY,2024-10-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.81% (contexto no causal),-0.0181135212982346,NEGATIVE,tendencia trimestral: 1405.50 endpoints/mes (contexto no causal),1405.5,POSITIVE,crecimiento vecinal reciente: -0.46% (contexto no causal),-0.0045697665796955,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común. Historia insuficiente para un intervalo.,2.0-phase6-persistence-context
col_0f6878a834535080af77fae943ae9b95,Tabacalera,2024-09,12,2025-09,66133.0,66133.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,,,,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,,0,0,0,,2024-09-01T00:00:00,RETROSPECTIVE_REPLAY,False,INSUFFICIENT_CALIBRATION_HISTORY,2024-10-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.81% (contexto no causal),-0.0181135212982346,NEGATIVE,tendencia trimestral: 1405.50 endpoints/mes (contexto no causal),1405.5,POSITIVE,crecimiento vecinal reciente: -0.46% (contexto no causal),-0.0045697665796955,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común. Historia insuficiente para un intervalo.,2.0-phase6-persistence-context
col_145462232cb0506eac0d954b79bb4e67,Tlatilco,2026-06,1,2026-07,6695.0,6695.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,5624.0,7766.0,2142.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,0.7312775330396476,681,843,14,2026-05-01,2026-06-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2026-07-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -3.15% (contexto no causal),-0.0315347895269781,NEGATIVE,tendencia trimestral: 64.00 endpoints/mes (contexto no causal),64.0,POSITIVE,crecimiento vecinal reciente: 0.92% (contexto no causal),0.0091807909604519,POSITIVE,True,0.3333333333333333,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_145462232cb0506eac0d954b79bb4e67,Tlatilco,2026-05,3,2026-08,6913.0,6913.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,5635.0,8191.0,2556.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,0.8016359918200409,489,780,13,2026-04-01,2026-05-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 5.27% (contexto no causal),0.0526876808283843,POSITIVE,tendencia trimestral: -45.50 endpoints/mes (contexto no causal),-45.5,NEGATIVE,crecimiento vecinal reciente: -0.78% (contexto no causal),-0.0077924766687807,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_145462232cb0506eac0d954b79bb4e67,Tlatilco,2026-02,6,2026-08,6090.0,6090.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,4749.0,7431.0,2682.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,0.8095238095238095,126,571,9,2026-01-01,2026-02-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2026-03-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -0.85% (contexto no causal),-0.0084662976229241,NEGATIVE,tendencia trimestral: -86.00 endpoints/mes (contexto no causal),-86.0,NEGATIVE,crecimiento vecinal reciente: 5.83% (contexto no causal),0.0582541582733045,POSITIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_145462232cb0506eac0d954b79bb4e67,Tlatilco,2025-08,12,2026-08,6187.0,6187.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,3906.0,8468.0,4562.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,,0,165,3,2025-07-01,2025-08-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2025-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.93% (contexto no causal),-0.0193374544301791,NEGATIVE,tendencia trimestral: 35.50 endpoints/mes (contexto no causal),35.5,POSITIVE,crecimiento vecinal reciente: -5.08% (contexto no causal),-0.0507890197538045,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_175c1726756a5dda90d2345c13795848,Angel Zimbron,2026-07,1,2026-08,6874.0,6874.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,5829.0,7919.0,2090.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,0.7463284379172229,749,911,15,2026-06-01,2026-07-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2026-08-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 7.74% (contexto no causal),0.0774294670846394,POSITIVE,tendencia trimestral: -110.00 endpoints/mes (contexto no causal),-110.0,NEGATIVE,crecimiento vecinal reciente: 1.77% (contexto no causal),0.0177243234689033,POSITIVE,True,0.5,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_175c1726756a5dda90d2345c13795848,Angel Zimbron,2026-05,3,2026-08,7094.0,7094.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,5816.0,8372.0,2556.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,0.8016359918200409,489,780,13,2026-04-01,2026-05-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 0.08% (contexto no causal),0.0008465011286681,POSITIVE,tendencia trimestral: -195.00 endpoints/mes (contexto no causal),-195.0,NEGATIVE,crecimiento vecinal reciente: -3.67% (contexto no causal),-0.036711415596534,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_175c1726756a5dda90d2345c13795848,Angel Zimbron,2026-01,6,2026-07,6705.0,6705.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,5360.0,8050.0,2690.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,0.8070175438596491,57,502,8,2025-12-01,2026-01-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2026-02-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 7.81% (contexto no causal),0.0781476121562952,POSITIVE,tendencia trimestral: -84.00 endpoints/mes (contexto no causal),-84.0,NEGATIVE,crecimiento vecinal reciente: 7.50% (contexto no causal),0.074954125254594,POSITIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_175c1726756a5dda90d2345c13795848,Angel Zimbron,2025-07,12,2026-07,7367.0,7367.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,5002.0,9732.0,4730.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,,0,100,2,2025-06-01,2025-07-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2025-08-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 16.03% (contexto no causal),0.1603402110568593,POSITIVE,tendencia trimestral: 79.50 endpoints/mes (contexto no causal),79.5,POSITIVE,crecimiento vecinal reciente: 12.45% (contexto no causal),0.1245464546657634,POSITIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_19663fbe37bd50ee8eff60a93705eb35,Nextitla,2026-06,1,2026-07,5095.0,5095.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,v2_zero_endpoint_threshold,station_endpoints_per_calendar_month,4024.0,6166.0,2142.0,CONFORMAL_SYMMETRIC_ABS_RESIDUAL,0.8,0.7312775330396476,681,843,14,2026-05-01,2026-06-01T00:00:00,RETROSPECTIVE_REPLAY,False,CALIBRATED,2026-07-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -13.78% (contexto no causal),-0.1377559654763919,NEGATIVE,tendencia trimestral: -379.50 endpoints/mes (contexto no causal),-379.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
